"ámbitos territoriales","año de nacimiento","sexo","2025/01/01"
"Olaberria","1945","Total",10
"Olaberria","1944","Total",9
"Olaberria","1943","Total",9
"Olaberria","1942","Total",13
"Olaberria","1941","Total",11
"Olaberria","1940","Total",8
"Olaberria","1939","Total",9
"Olaberria","1938","Total",6
"Olaberria","1937","Total",6
"Olaberria","1936","Total",4
"Olaberria","1935","Total",6
"Olaberria","1934","Total",2
"Olaberria","1933","Total",3
"Olaberria","1932","Total",8
"Olaberria","1931","Total",4
"Olaberria","1930","Total",3
"Olaberria","1929","Total",1
"Olaberria","1928","Total",2
"Olaberria","1927","Total",0
"Olaberria","1926","Total",0
"Olaberria","1925","Total",0
"Olaberria","1924","Total",1
"Olaberria","1923","Total",0
"Olaberria","1922","Total",0
"Olaberria","1921","Total",0
"Olaberria","1920","Total",0
"Olaberria","1919","Total",0
"Olaberria","1918","Total",0
"Olaberria","1917","Total",0
"Olaberria","1916","Total",0
"Olaberria","1915","Total",0
"Olaberria","1914","Total",0
"Olaberria","1913","Total",0
"Olaberria","1912","Total",0
"Olaberria","1911","Total",0
"Olaberria","1910","Total",0
"Olaberria","1909","Total",0
"Olaberria","1908","Total",0
"Olaberria","1907","Total",0
"Olaberria","1906","Total",0
"Olaberria","1905","Total",0
"Olaberria","1904","Total",0
"Olaberria","1903","Total",0
"Olaberria","1902","Total",0
"Olaberria","1901","Total",0
"Olaberria","1900","Total",0
"Olaberria","1899","Total",0
"Olaberria","1898","Total",0
"Olaberria","1897","Total",0
"Olaberria","1896","Total",0
"Olaberria","<= 1895","Total",0
"Oñati","1949","Total",118
"Oñati","1948","Total",109
"Oñati","1947","Total",94
"Oñati","1946","Total",133
"Oñati","1945","Total",122
"Oñati","1944","Total",107
"Oñati","1943","Total",78
"Oñati","1942","Total",69
"Oñati","1941","Total",64
"Oñati","1940","Total",74
"Oñati","1939","Total",53
"Oñati","1938","Total",54
"Oñati","1937","Total",51
"Oñati","1936","Total",67
"Oñati","1935","Total",47
"Oñati","1934","Total",39
"Oñati","1933","Total",43
"Oñati","1932","Total",33
"Oñati","1931","Total",25
"Oñati","1930","Total",18
"Oñati","1929","Total",13
"Oñati","1928","Total",18
"Oñati","1927","Total",5
"Oñati","1926","Total",3
"Oñati","1925","Total",2
"Oñati","1924","Total",4
"Oñati","1923","Total",0
"Oñati","1922","Total",0
"Oñati","1921","Total",0
"Oñati","1920","Total",0
"Oñati","1919","Total",0
"Oñati","1918","Total",0
"Oñati","1917","Total",0
"Oñati","1916","Total",0
"Oñati","1915","Total",0
"Oñati","1914","Total",0
"Oñati","1913","Total",0
"Oñati","1912","Total",0
"Oñati","1911","Total",0
"Oñati","1910","Total",0
"Oñati","1909","Total",0
"Oñati","1908","Total",0
"Oñati","1907","Total",0
"Oñati","1906","Total",0
"Oñati","1905","Total",0
"Oñati","1904","Total",0
"Oñati","1903","Total",0
"Oñati","1902","Total",0
"Oñati","1901","Total",0
"Oñati","1900","Total",0
"Oñati","1899","Total",0
"Oñati","1898","Total",0
"Oñati","1897","Total",0
"Oñati","1896","Total",0
"Oñati","<= 1895","Total",0
"Ordizia","1949","Total",112
"Ordizia","1948","Total",107
"Ordizia","1947","Total",87
"Ordizia","1946","Total",72
"Ordizia","1945","Total",87
"Ordizia","1944","Total",74
"Ordizia","1943","Total",80
"Ordizia","1942","Total",49
"Ordizia","1941","Total",44
"Ordizia","1940","Total",65
"Ordizia","1939","Total",42
"Ordizia","1938","Total",38
"Ordizia","1937","Total",37
"Ordizia","1936","Total",40
"Ordizia","1935","Total",34
"Ordizia","1934","Total",24
"Ordizia","1933","Total",27
"Ordizia","1932","Total",29
"Ordizia","1931","Total",18
"Ordizia","1930","Total",15
"Ordizia","1929","Total",15
"Ordizia","1928","Total",9
"Ordizia","1927","Total",5
"Ordizia","1926","Total",4
"Ordizia","1925","Total",0
"Ordizia","1924","Total",3
"Ordizia","1923","Total",1
"Ordizia","1922","Total",0
"Ordizia","1921","Total",0
"Ordizia","1920","Total",1
"Ordizia","1919","Total",0
"Ordizia","1918","Total",0
"Ordizia","1917","Total",0
"Ordizia","1916","Total",0
"Ordizia","1915","Total",0
"Ordizia","1914","Total",0
"Ordizia","1913","Total",0
"Ordizia","1912","Total",0
"Ordizia","1911","Total",0
"Ordizia","1910","Total",0
"Ordizia","1909","Total",0
"Ordizia","1908","Total",0
"Ordizia","1907","Total",0
"Ordizia","1906","Total",0
"Ordizia","1905","Total",0
"Ordizia","1904","Total",0
"Ordizia","1903","Total",0
"Ordizia","1902","Total",0
"Ordizia","1901","Total",0
"Ordizia","1900","Total",0
"Ordizia","1899","Total",0
"Ordizia","1898","Total",0
"Ordizia","1897","Total",0
"Ordizia","1896","Total",0
"Ordizia","<= 1895","Total",0
"Orendain","1949","Total",1
"Orendain","1948","Total",1
"Orendain","1947","Total",0
"Orendain","1946","Total",3
"Orendain","1945","Total",3
"Orendain","1944","Total",4
"Orendain","1943","Total",0
"Orendain","1942","Total",2
"Orendain","1941","Total",1
"Orendain","1940","Total",2
"Orendain","1939","Total",0
"Orendain","1938","Total",0
"Orendain","1937","Total",1
"Orendain","1936","Total",2
"Orendain","1935","Total",0
"Orendain","1934","Total",0
"Orendain","1933","Total",1
"Orendain","1932","Total",1
"Orendain","1931","Total",0
"Orendain","1930","Total",0
"Orendain","1929","Total",0
"Orendain","1928","Total",0
"Orendain","1927","Total",0
"Orendain","1926","Total",0
"Orendain","1925","Total",0
"Orendain","1924","Total",0
"Orendain","1923","Total",0
"Orendain","1922","Total",0
"Orendain","1921","Total",0
"Orendain","1920","Total",0
"Orendain","1919","Total",0
"Orendain","1918","Total",0
"Orendain","1917","Total",0
"Orendain","1916","Total",0
"Orendain","1915","Total",0
"Orendain","1914","Total",0
"Orendain","1913","Total",0
"Orendain","1912","Total",0
"Orendain","1911","Total",0
"Orendain","1910","Total",0
"Orendain","1909","Total",0
"Orendain","1908","Total",0
"Orendain","1907","Total",0
"Orendain","1906","Total",0
"Orendain","1905","Total",0
"Orendain","1904","Total",0
"Orendain","1903","Total",0
"Orendain","1902","Total",0
"Orendain","1901","Total",0
"Orendain","1900","Total",0
"Orendain","1899","Total",0
"Orendain","1898","Total",0
"Orendain","1897","Total",0
"Orendain","1896","Total",0
"Orendain","<= 1895","Total",0
"Orexa","1949","Total",0
"Orexa","1948","Total",6
"Orexa","1947","Total",0
"Orexa","1946","Total",0
"Orexa","1945","Total",0
"Orexa","1944","Total",0
"Orexa","1943","Total",2
"Orexa","1942","Total",0
"Orexa","1941","Total",0
"Orexa","1940","Total",0
"Orexa","1939","Total",1
"Orexa","1938","Total",0
"Orexa","1937","Total",0
"Orexa","1936","Total",0
"Orexa","1935","Total",0
"Orexa","1934","Total",0
"Orexa","1933","Total",0
"Orexa","1932","Total",0
"Orexa","1931","Total",0
"Orexa","1930","Total",0
"Orexa","1929","Total",0
"Orexa","1928","Total",0
"Orexa","1927","Total",0
"Orexa","1926","Total",0
"Orexa","1925","Total",0
"Orexa","1924","Total",0
"Orexa","1923","Total",0
"Orexa","1922","Total",0
"Orexa","1921","Total",0
"Orexa","1920","Total",0
"Orexa","1919","Total",0
"Orexa","1918","Total",0
"Orexa","1917","Total",0
"Orexa","1916","Total",0
"Orexa","1915","Total",0
"Orexa","1914","Total",0
"Orexa","1913","Total",0
"Orexa","1912","Total",0
"Orexa","1911","Total",0
"Orexa","1910","Total",0
"Orexa","1909","Total",0
"Orexa","1908","Total",0
"Orexa","1907","Total",0
"Orexa","1906","Total",0
"Orexa","1905","Total",0
"Orexa","1904","Total",0
"Orexa","1903","Total",0
"Orexa","1902","Total",0
"Orexa","1901","Total",0
"Orexa","1900","Total",0
"Orexa","1899","Total",0
"Orexa","1898","Total",0
"Orexa","1897","Total",0
"Orexa","1896","Total",0
"Orexa","<= 1895","Total",0
"Orio","1949","Total",50
"Orio","1948","Total",45
"Orio","1947","Total",53
"Orio","1946","Total",42
"Orio","1945","Total",54
"Orio","1944","Total",43
"Orio","1943","Total",35
"Orio","1942","Total",42
"Orio","1941","Total",19
"Orio","1940","Total",26
"Orio","1939","Total",19
"Orio","1938","Total",12
"Orio","1937","Total",24
"Orio","1936","Total",22
"Orio","1935","Total",14
"Orio","1934","Total",18
"Orio","1933","Total",14
"Orio","1932","Total",18
"Orio","1931","Total",6
"Orio","1930","Total",3
"Orio","1929","Total",2
"Orio","1928","Total",6
"Orio","1927","Total",1
"Orio","1926","Total",2
"Orio","1925","Total",2
"Orio","1924","Total",0
"Orio","1923","Total",2
"Orio","1922","Total",0
"Orio","1921","Total",1
"Orio","1920","Total",0
"Orio","1919","Total",0
"Orio","1918","Total",0
"Orio","1917","Total",0
"Orio","1916","Total",0
"Orio","1915","Total",0
"Orio","1914","Total",0
"Orio","1913","Total",0
"Orio","1912","Total",0
"Orio","1911","Total",0
"Orio","1910","Total",0
"Orio","1909","Total",0
"Orio","1908","Total",0
"Orio","1907","Total",0
"Orio","1906","Total",0
"Orio","1905","Total",0
"Orio","1904","Total",0
"Orio","1903","Total",0
"Orio","1902","Total",0
"Orio","1901","Total",0
"Orio","1900","Total",0
"Orio","1899","Total",0
"Orio","1898","Total",0
"Orio","1897","Total",0
"Orio","1896","Total",0
"Orio","<= 1895","Total",0
"Ormaiztegi","1949","Total",12
"Ormaiztegi","1948","Total",12
"Ormaiztegi","1947","Total",11
"Ormaiztegi","1946","Total",12
"Ormaiztegi","1945","Total",9
"Ormaiztegi","1944","Total",7
"Ormaiztegi","1943","Total",5
"Ormaiztegi","1942","Total",7
"Ormaiztegi","1941","Total",8
"Ormaiztegi","1940","Total",8
"Ormaiztegi","1939","Total",8
"Ormaiztegi","1938","Total",4
"Ormaiztegi","1937","Total",4
"Ormaiztegi","1936","Total",8
"Ormaiztegi","1935","Total",5
"Ormaiztegi","1934","Total",2
"Ormaiztegi","1933","Total",2
"Ormaiztegi","1932","Total",2
"Ormaiztegi","1931","Total",1
"Ormaiztegi","1930","Total",4
"Ormaiztegi","1929","Total",1
"Ormaiztegi","1928","Total",2
"Ormaiztegi","1927","Total",2
"Ormaiztegi","1926","Total",0
"Ormaiztegi","1925","Total",0
"Ormaiztegi","1924","Total",1
"Ormaiztegi","1923","Total",0
"Ormaiztegi","1922","Total",0
"Ormaiztegi","1921","Total",0
"Ormaiztegi","1920","Total",0
"Ormaiztegi","1919","Total",0
"Ormaiztegi","1918","Total",0
"Ormaiztegi","1917","Total",0
"Ormaiztegi","1916","Total",0
"Ormaiztegi","1915","Total",0
"Ormaiztegi","1914","Total",0
"Ormaiztegi","1913","Total",0
"Ormaiztegi","1912","Total",0
"Ormaiztegi","1911","Total",0
"Ormaiztegi","1910","Total",0
"Ormaiztegi","1909","Total",0
"Ormaiztegi","1908","Total",0
"Ormaiztegi","1907","Total",0
"Ormaiztegi","1906","Total",0
"Ormaiztegi","1905","Total",0
"Ormaiztegi","1904","Total",0
"Ormaiztegi","1903","Total",0
"Ormaiztegi","1902","Total",0
"Ormaiztegi","1901","Total",0
"Ormaiztegi","1900","Total",0
"Ormaiztegi","1899","Total",0
"Ormaiztegi","1898","Total",0
"Ormaiztegi","1897","Total",0
"Ormaiztegi","1896","Total",0
"Ormaiztegi","<= 1895","Total",0
"Pasaia","1949","Total",161
"Pasaia","1948","Total",170
"Pasaia","1947","Total",153
"Pasaia","1946","Total",130
"Pasaia","1945","Total",146
"Pasaia","1944","Total",146
"Pasaia","1943","Total",147
"Pasaia","1942","Total",108
"Pasaia","1941","Total",86
"Pasaia","1940","Total",104
"Pasaia","1939","Total",65
"Pasaia","1938","Total",71
"Pasaia","1937","Total",85
"Pasaia","1936","Total",101
"Pasaia","1935","Total",71
"Pasaia","1934","Total",82
"Pasaia","1933","Total",66
"Pasaia","1932","Total",44
"Pasaia","1931","Total",33
"Pasaia","1930","Total",28
"Pasaia","1929","Total",15
"Pasaia","1928","Total",13
"Pasaia","1927","Total",12
"Pasaia","1926","Total",4
"Pasaia","1925","Total",2
"Pasaia","1924","Total",0
"Pasaia","1923","Total",5
"Pasaia","1922","Total",1
"Pasaia","1921","Total",4
"Pasaia","1920","Total",0
"Pasaia","1919","Total",0
"Pasaia","1918","Total",0
"Pasaia","1917","Total",0
"Pasaia","1916","Total",0
"Pasaia","1915","Total",0
"Pasaia","1914","Total",0
"Pasaia","1913","Total",0
"Pasaia","1912","Total",0
"Pasaia","1911","Total",0
"Pasaia","1910","Total",0
"Pasaia","1909","Total",0
"Pasaia","1908","Total",0
"Pasaia","1907","Total",0
"Pasaia","1906","Total",0
"Pasaia","1905","Total",0
"Pasaia","1904","Total",0
"Pasaia","1903","Total",0
"Pasaia","1902","Total",0
"Pasaia","1901","Total",0
"Pasaia","1900","Total",0
"Pasaia","1899","Total",0
"Pasaia","1898","Total",0
"Pasaia","1897","Total",0
"Pasaia","1896","Total",0
"Pasaia","<= 1895","Total",0
"Segura","1949","Total",12
"Segura","1948","Total",12
"Segura","1947","Total",11
"Segura","1946","Total",9
"Segura","1945","Total",9
"Segura","1944","Total",6
"Segura","1943","Total",15
"Segura","1942","Total",6
"Segura","1941","Total",4
"Segura","1940","Total",7
"Segura","1939","Total",4
"Segura","1938","Total",4
"Segura","1937","Total",7
"Segura","1936","Total",6
"Segura","1935","Total",6
"Segura","1934","Total",9
"Segura","1933","Total",2
"Segura","1932","Total",3
"Segura","1931","Total",3
"Segura","1930","Total",1
"Segura","1929","Total",0
"Segura","1928","Total",2
"Segura","1927","Total",1
"Segura","1926","Total",0
"Segura","1925","Total",1
"Segura","1924","Total",0
"Segura","1923","Total",0
"Segura","1922","Total",0
"Segura","1921","Total",0
"Segura","1920","Total",0
"Segura","1919","Total",0
"Segura","1918","Total",0
"Segura","1917","Total",0
"Segura","1916","Total",0
"Segura","1915","Total",0
"Segura","1914","Total",0
"Segura","1913","Total",0
"Segura","1912","Total",0
"Segura","1911","Total",0
"Segura","1910","Total",0
"Segura","1909","Total",0
"Segura","1908","Total",0
"Segura","1907","Total",0
"Segura","1906","Total",0
"Segura","1905","Total",0
"Segura","1904","Total",0
"Segura","1903","Total",0
"Segura","1902","Total",0
"Segura","1901","Total",0
"Segura","1900","Total",0
"Segura","1899","Total",0
"Segura","1898","Total",0
"Segura","1897","Total",0
"Segura","1896","Total",0
"Segura","<= 1895","Total",0
"Soraluze-Placencia de las Armas","1949","Total",39
"Soraluze-Placencia de las Armas","1948","Total",39
"Soraluze-Placencia de las Armas","1947","Total",38
"Soraluze-Placencia de las Armas","1946","Total",41
"Soraluze-Placencia de las Armas","1945","Total",40
"Soraluze-Placencia de las Armas","1944","Total",28
"Soraluze-Placencia de las Armas","1943","Total",31
"Soraluze-Placencia de las Armas","1942","Total",27
"Soraluze-Placencia de las Armas","1941","Total",22
"Soraluze-Placencia de las Armas","1940","Total",31
"Soraluze-Placencia de las Armas","1939","Total",24
"Soraluze-Placencia de las Armas","1938","Total",19
"Soraluze-Placencia de las Armas","1937","Total",13
"Soraluze-Placencia de las Armas","1936","Total",20
"Soraluze-Placencia de las Armas","1935","Total",19
"Soraluze-Placencia de las Armas","1934","Total",13
"Soraluze-Placencia de las Armas","1933","Total",15
"Soraluze-Placencia de las Armas","1932","Total",12
"Soraluze-Placencia de las Armas","1931","Total",8
"Soraluze-Placencia de las Armas","1930","Total",1
"Soraluze-Placencia de las Armas","1929","Total",6
"Soraluze-Placencia de las Armas","1928","Total",4
"Soraluze-Placencia de las Armas","1927","Total",1
"Soraluze-Placencia de las Armas","1926","Total",1
"Soraluze-Placencia de las Armas","1925","Total",2
"Soraluze-Placencia de las Armas","1924","Total",0
"Soraluze-Placencia de las Armas","1923","Total",1
"Soraluze-Placencia de las Armas","1922","Total",0
"Soraluze-Placencia de las Armas","1921","Total",0
"Soraluze-Placencia de las Armas","1920","Total",1
"Soraluze-Placencia de las Armas","1919","Total",0
"Soraluze-Placencia de las Armas","1918","Total",0
"Soraluze-Placencia de las Armas","1917","Total",0
"Soraluze-Placencia de las Armas","1916","Total",0
"Soraluze-Placencia de las Armas","1915","Total",0
"Soraluze-Placencia de las Armas","1914","Total",0
"Soraluze-Placencia de las Armas","1913","Total",0
"Soraluze-Placencia de las Armas","1912","Total",0
"Soraluze-Placencia de las Armas","1911","Total",0
"Soraluze-Placencia de las Armas","1910","Total",0
"Soraluze-Placencia de las Armas","1909","Total",0
"Soraluze-Placencia de las Armas","1908","Total",0
"Soraluze-Placencia de las Armas","1907","Total",0
"Soraluze-Placencia de las Armas","1906","Total",0
"Soraluze-Placencia de las Armas","1905","Total",0
"Soraluze-Placencia de las Armas","1904","Total",0
"Soraluze-Placencia de las Armas","1903","Total",0
"Soraluze-Placencia de las Armas","1902","Total",0
"Soraluze-Placencia de las Armas","1901","Total",0
"Soraluze-Placencia de las Armas","1900","Total",0
"Soraluze-Placencia de las Armas","1899","Total",0
"Soraluze-Placencia de las Armas","1898","Total",0
"Soraluze-Placencia de las Armas","1897","Total",0
"Soraluze-Placencia de las Armas","1896","Total",0
"Soraluze-Placencia de las Armas","<= 1895","Total",0
"Tolosa","1949","Total",216
"Tolosa","1948","Total",215
"Tolosa","1947","Total",243
"Tolosa","1946","Total",175
"Tolosa","1945","Total",198
"Tolosa","1944","Total",162
"Tolosa","1943","Total",150
"Tolosa","1942","Total",117
"Tolosa","1941","Total",114
"Tolosa","1940","Total",103
"Tolosa","1939","Total",87
"Tolosa","1938","Total",89
"Tolosa","1937","Total",80
"Tolosa","1936","Total",107
"Tolosa","1935","Total",66
"Tolosa","1934","Total",69
"Tolosa","1933","Total",51
"Tolosa","1932","Total",34
"Tolosa","1931","Total",44
"Tolosa","1930","Total",27
"Tolosa","1929","Total",21
"Tolosa","1928","Total",14
"Tolosa","1927","Total",17
"Tolosa","1926","Total",14
"Tolosa","1925","Total",7
"Tolosa","1924","Total",4
"Tolosa","1923","Total",3
"Tolosa","1922","Total",3
"Tolosa","1921","Total",2
"Tolosa","1920","Total",0
"Tolosa","1919","Total",0
"Tolosa","1918","Total",0
"Tolosa","1917","Total",0
"Tolosa","1916","Total",0
"Tolosa","1915","Total",0
"Tolosa","1914","Total",0
"Tolosa","1913","Total",0
"Tolosa","1912","Total",0
"Tolosa","1911","Total",0
"Tolosa","1910","Total",0
"Tolosa","1909","Total",0
"Tolosa","1908","Total",0
"Tolosa","1907","Total",0
"Tolosa","1906","Total",0
"Tolosa","1905","Total",0
"Tolosa","1904","Total",0
"Tolosa","1903","Total",0
"Tolosa","1902","Total",0
"Tolosa","1901","Total",0
"Tolosa","1900","Total",0
"Tolosa","1899","Total",0
"Tolosa","1898","Total",0
"Tolosa","1897","Total",0
"Tolosa","1896","Total",0
"Tolosa","<= 1895","Total",0
"Urnieta","1949","Total",59
"Urnieta","1948","Total",58
"Urnieta","1947","Total",48
"Urnieta","1946","Total",43
"Urnieta","1945","Total",51
"Urnieta","1944","Total",53
"Urnieta","1943","Total",39
"Urnieta","1942","Total",31
"Urnieta","1941","Total",20
"Urnieta","1940","Total",32
"Urnieta","1939","Total",27
"Urnieta","1938","Total",20
"Urnieta","1937","Total",20
"Urnieta","1936","Total",15
"Urnieta","1935","Total",15
"Urnieta","1934","Total",8
"Urnieta","1933","Total",9
"Urnieta","1932","Total",8
"Urnieta","1931","Total",12
"Urnieta","1930","Total",5
"Urnieta","1929","Total",5
"Urnieta","1928","Total",3
"Urnieta","1927","Total",1
"Urnieta","1926","Total",2
"Urnieta","1925","Total",1
"Urnieta","1924","Total",0
"Urnieta","1923","Total",0
"Urnieta","1922","Total",0
"Urnieta","1921","Total",0
"Urnieta","1920","Total",0
"Urnieta","1919","Total",0
"Urnieta","1918","Total",0
"Urnieta","1917","Total",0
"Urnieta","1916","Total",0
"Urnieta","1915","Total",0
"Urnieta","1914","Total",0
"Urnieta","1913","Total",0
"Urnieta","1912","Total",0
"Urnieta","1911","Total",0
"Urnieta","1910","Total",0
"Urnieta","1909","Total",0
"Urnieta","1908","Total",0
"Urnieta","1907","Total",0
"Urnieta","1906","Total",0
"Urnieta","1905","Total",0
"Urnieta","1904","Total",0
"Urnieta","1903","Total",0
"Urnieta","1902","Total",0
"Urnieta","1901","Total",0
"Urnieta","1900","Total",0
"Urnieta","1899","Total",0
"Urnieta","1898","Total",0
"Urnieta","1897","Total",0
"Urnieta","1896","Total",0
"Urnieta","<= 1895","Total",0
"Urretxu","1949","Total",69
"Urretxu","1948","Total",65
"Urretxu","1947","Total",62
"Urretxu","1946","Total",63
"Urretxu","1945","Total",67
"Urretxu","1944","Total",50
"Urretxu","1943","Total",56
"Urretxu","1942","Total",38
"Urretxu","1941","Total",41
"Urretxu","1940","Total",38
"Urretxu","1939","Total",45
"Urretxu","1938","Total",35
"Urretxu","1937","Total",37
"Urretxu","1936","Total",48
"Urretxu","1935","Total",35
"Urretxu","1934","Total",21
"Urretxu","1933","Total",19
"Urretxu","1932","Total",10
"Urretxu","1931","Total",17
"Urretxu","1930","Total",9
"Urretxu","1929","Total",5
"Urretxu","1928","Total",7
"Urretxu","1927","Total",5
"Urretxu","1926","Total",1
"Urretxu","1925","Total",0
"Urretxu","1924","Total",1
"Urretxu","1923","Total",1
"Urretxu","1922","Total",0
"Urretxu","1921","Total",0
"Urretxu","1920","Total",0
"Urretxu","1919","Total",0
"Urretxu","1918","Total",0
"Urretxu","1917","Total",0
"Urretxu","1916","Total",0
"Urretxu","1915","Total",0
"Urretxu","1914","Total",0
"Urretxu","1913","Total",0
"Urretxu","1912","Total",0
"Urretxu","1911","Total",0
"Urretxu","1910","Total",0
"Urretxu","1909","Total",0
"Urretxu","1908","Total",0
"Urretxu","1907","Total",0
"Urretxu","1906","Total",0
"Urretxu","1905","Total",0
"Urretxu","1904","Total",0
"Urretxu","1903","Total",0
"Urretxu","1902","Total",0
"Urretxu","1901","Total",0
"Urretxu","1900","Total",0
"Urretxu","1899","Total",0
"Urretxu","1898","Total",0
"Urretxu","1897","Total",0
"Urretxu","1896","Total",0
"Urretxu","<= 1895","Total",0
"Usurbil","1949","Total",53
"Usurbil","1948","Total",50
"Usurbil","1947","Total",44
"Usurbil","1946","Total",49
"Usurbil","1945","Total",59
"Usurbil","1944","Total",49
"Usurbil","1943","Total",36
"Usurbil","1942","Total",30
"Usurbil","1941","Total",34
"Usurbil","1940","Total",41
"Usurbil","1939","Total",27
"Usurbil","1938","Total",23
"Usurbil","1937","Total",27
"Usurbil","1936","Total",22
"Usurbil","1935","Total",22
"Usurbil","1934","Total",20
"Usurbil","1933","Total",13
"Usurbil","1932","Total",16
"Usurbil","1931","Total",9
"Usurbil","1930","Total",10
"Usurbil","1929","Total",6
"Usurbil","1928","Total",3
"Usurbil","1927","Total",3
"Usurbil","1926","Total",3
"Usurbil","1925","Total",2
"Usurbil","1924","Total",0
"Usurbil","1923","Total",1
"Usurbil","1922","Total",0
"Usurbil","1921","Total",0
"Usurbil","1920","Total",0
"Usurbil","1919","Total",0
"Usurbil","1918","Total",1
"Usurbil","1917","Total",0
"Usurbil","1916","Total",0
"Usurbil","1915","Total",0
"Usurbil","1914","Total",0
"Usurbil","1913","Total",0
"Usurbil","1912","Total",0
"Usurbil","1911","Total",0
"Usurbil","1910","Total",0
"Usurbil","1909","Total",0
"Usurbil","1908","Total",0
"Usurbil","1907","Total",0
"Usurbil","1906","Total",0
"Usurbil","1905","Total",0
"Usurbil","1904","Total",0
"Usurbil","1903","Total",0
"Usurbil","1902","Total",0
"Usurbil","1901","Total",0
"Usurbil","1900","Total",0
"Usurbil","1899","Total",0
"Usurbil","1898","Total",0
"Usurbil","1897","Total",0
"Usurbil","1896","Total",0
"Usurbil","<= 1895","Total",0
"Villabona","1949","Total",71
"Villabona","1948","Total",65
"Villabona","1947","Total",59
"Villabona","1946","Total",52
"Villabona","1945","Total",57
"Villabona","1944","Total",56
"Villabona","1943","Total",46
"Villabona","1942","Total",29
"Villabona","1941","Total",35
"Villabona","1940","Total",36
"Villabona","1939","Total",20
"Villabona","1938","Total",25
"Villabona","1937","Total",24
"Villabona","1936","Total",18
"Villabona","1935","Total",18
"Villabona","1934","Total",16
"Villabona","1933","Total",18
"Villabona","1932","Total",11
"Villabona","1931","Total",10
"Villabona","1930","Total",10
"Villabona","1929","Total",2
"Villabona","1928","Total",6
"Villabona","1927","Total",4
"Villabona","1926","Total",3
"Villabona","1925","Total",0
"Villabona","1924","Total",4
"Villabona","1923","Total",1
"Villabona","1922","Total",0
"Villabona","1921","Total",0
"Villabona","1920","Total",0
"Villabona","1919","Total",0
"Villabona","1918","Total",0
"Villabona","1917","Total",0
"Villabona","1916","Total",0
"Villabona","1915","Total",0
"Villabona","1914","Total",0
"Villabona","1913","Total",0
"Villabona","1912","Total",0
"Villabona","1911","Total",0
"Villabona","1910","Total",0
"Villabona","1909","Total",0
"Villabona","1908","Total",0
"Villabona","1907","Total",0
"Villabona","1906","Total",0
"Villabona","1905","Total",0
"Villabona","1904","Total",0
"Villabona","1903","Total",0
"Villabona","1902","Total",0
"Villabona","1901","Total",0
"Villabona","1900","Total",0
"Villabona","1899","Total",0
"Villabona","1898","Total",0
"Villabona","1897","Total",0
"Villabona","1896","Total",0
"Villabona","<= 1895","Total",0
"Zaldibia","1949","Total",15
"Zaldibia","1948","Total",15
"Zaldibia","1947","Total",13
"Zaldibia","1946","Total",11
"Zaldibia","1945","Total",22
"Zaldibia","1944","Total",22
"Zaldibia","1943","Total",11
"Zaldibia","1942","Total",8
"Zaldibia","1941","Total",8
"Zaldibia","1940","Total",11
"Zaldibia","1939","Total",6
"Zaldibia","1938","Total",5
"Zaldibia","1937","Total",9
"Zaldibia","1936","Total",6
"Zaldibia","1935","Total",2
"Zaldibia","1934","Total",8
"Zaldibia","1933","Total",4
"Zaldibia","1932","Total",3
"Zaldibia","1931","Total",0
"Zaldibia","1930","Total",0
"Zaldibia","1929","Total",2
"Zaldibia","1928","Total",1
"Zaldibia","1927","Total",2
"Zaldibia","1926","Total",1
"Zaldibia","1925","Total",0
"Zaldibia","1924","Total",2
"Zaldibia","1923","Total",0
"Zaldibia","1922","Total",0
"Zaldibia","1921","Total",0
"Zaldibia","1920","Total",0
"Zaldibia","1919","Total",0
"Zaldibia","1918","Total",0
"Zaldibia","1917","Total",0
"Zaldibia","1916","Total",0
"Zaldibia","1915","Total",0
"Zaldibia","1914","Total",0
"Zaldibia","1913","Total",0
"Zaldibia","1912","Total",0
"Zaldibia","1911","Total",0
"Zaldibia","1910","Total",0
"Zaldibia","1909","Total",0
"Zaldibia","1908","Total",0
"Zaldibia","1907","Total",0
"Zaldibia","1906","Total",0
"Zaldibia","1905","Total",0
"Zaldibia","1904","Total",0
"Zaldibia","1903","Total",0
"Zaldibia","1902","Total",0
"Zaldibia","1901","Total",0
"Zaldibia","1900","Total",0
"Zaldibia","1899","Total",0
"Zaldibia","1898","Total",0
"Zaldibia","1897","Total",0
"Zaldibia","1896","Total",0
"Zaldibia","<= 1895","Total",0
"Zarautz","1949","Total",250
"Zarautz","1948","Total",279
"Zarautz","1947","Total",213
"Zarautz","1946","Total",222
"Zarautz","1945","Total",236
"Zarautz","1944","Total",204
"Zarautz","1943","Total",186
"Zarautz","1942","Total",149
"Zarautz","1941","Total",128
"Zarautz","1940","Total",128
"Zarautz","1939","Total",82
"Zarautz","1938","Total",92
"Zarautz","1937","Total",83
"Zarautz","1936","Total",92
"Zarautz","1935","Total",79
"Zarautz","1934","Total",74
"Zarautz","1933","Total",57
"Zarautz","1932","Total",47
"Zarautz","1931","Total",37
"Zarautz","1930","Total",32
"Zarautz","1929","Total",28
"Zarautz","1928","Total",10
"Zarautz","1927","Total",10
"Zarautz","1926","Total",6
"Zarautz","1925","Total",2
"Zarautz","1924","Total",2
"Zarautz","1923","Total",3
"Zarautz","1922","Total",2
"Zarautz","1921","Total",0
"Zarautz","1920","Total",0
